train.py:402: SyntaxWarning: "is not" with a literal. Did you mean "!="?
  if args.checkpoint_path is not "":
/workspace/examples/tacotron2/waveglow/model.py:55: UserWarning: torch.qr is deprecated in favor of torch.linalg.qr and will be removed in a future PyTorch release.
The boolean parameter 'some' has been replaced with a string parameter 'mode'.
Q, R = torch.qr(A, some)
should be replaced with
Q, R = torch.linalg.qr(A, 'reduced' if some else 'complete') (Triggered internally at  /opt/pytorch/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp:1934.)
  W = torch.qr(torch.FloatTensor(c, c).normal_())[0]
train.py:402: SyntaxWarning: "is not" with a literal. Did you mean "!="?
  if args.checkpoint_path is not "":
/workspace/examples/tacotron2/waveglow/model.py:55: UserWarning: torch.qr is deprecated in favor of torch.linalg.qr and will be removed in a future PyTorch release.
The boolean parameter 'some' has been replaced with a string parameter 'mode'.
Q, R = torch.qr(A, some)
should be replaced with
Q, R = torch.linalg.qr(A, 'reduced' if some else 'complete') (Triggered internally at  /opt/pytorch/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp:1934.)
  W = torch.qr(torch.FloatTensor(c, c).normal_())[0]
train.py:402: SyntaxWarning: "is not" with a literal. Did you mean "!="?
  if args.checkpoint_path is not "":
/workspace/examples/tacotron2/waveglow/model.py:55: UserWarning: torch.qr is deprecated in favor of torch.linalg.qr and will be removed in a future PyTorch release.
The boolean parameter 'some' has been replaced with a string parameter 'mode'.
Q, R = torch.qr(A, some)
should be replaced with
Q, R = torch.linalg.qr(A, 'reduced' if some else 'complete') (Triggered internally at  /opt/pytorch/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp:1934.)
  W = torch.qr(torch.FloatTensor(c, c).normal_())[0]
DLL 2022-07-01 01:51:12.672379 - PARAMETER output : ./ 
DLL 2022-07-01 01:51:12.672442 - PARAMETER dataset_path : /data/tacotron2/LJSpeech-1.1 
DLL 2022-07-01 01:51:12.672464 - PARAMETER model_name : WaveGlow 
DLL 2022-07-01 01:51:12.672483 - PARAMETER log_file : nvlog.json 
DLL 2022-07-01 01:51:12.672500 - PARAMETER anneal_steps : None 
DLL 2022-07-01 01:51:12.672517 - PARAMETER anneal_factor : 0.1 
DLL 2022-07-01 01:51:12.672534 - PARAMETER epochs : 2 
DLL 2022-07-01 01:51:12.672552 - PARAMETER epochs_per_checkpoint : 50 
DLL 2022-07-01 01:51:12.672568 - PARAMETER checkpoint_path :  
DLL 2022-07-01 01:51:12.672583 - PARAMETER resume_from_last : False 
DLL 2022-07-01 01:51:12.672598 - PARAMETER dynamic_loss_scaling : True 
DLL 2022-07-01 01:51:12.672614 - PARAMETER amp : False 
DLL 2022-07-01 01:51:12.672629 - PARAMETER cudnn_enabled : True 
DLL 2022-07-01 01:51:12.672644 - PARAMETER cudnn_benchmark : True 
DLL 2022-07-01 01:51:12.672658 - PARAMETER disable_uniform_initialize_bn_weight : False 
DLL 2022-07-01 01:51:12.672673 - PARAMETER use_saved_learning_rate : False 
DLL 2022-07-01 01:51:12.672688 - PARAMETER learning_rate : 0.0 
DLL 2022-07-01 01:51:12.672704 - PARAMETER weight_decay : 0.0 
DLL 2022-07-01 01:51:12.672720 - PARAMETER grad_clip_thresh : 65504.0 
DLL 2022-07-01 01:51:12.672736 - PARAMETER batch_size : 8 
DLL 2022-07-01 01:51:12.672752 - PARAMETER grad_clip : 5.0 
DLL 2022-07-01 01:51:12.672768 - PARAMETER load_mel_from_disk : False 
DLL 2022-07-01 01:51:12.672784 - PARAMETER training_files : filelists/ljs_audio_text_train_subset_625_filelist.txt 
DLL 2022-07-01 01:51:12.672799 - PARAMETER validation_files : filelists/ljs_audio_text_val_filelist.txt 
DLL 2022-07-01 01:51:12.672814 - PARAMETER text_cleaners : ['english_cleaners'] 
DLL 2022-07-01 01:51:12.672833 - PARAMETER max_wav_value : 32768.0 
DLL 2022-07-01 01:51:12.672849 - PARAMETER sampling_rate : 22050 
DLL 2022-07-01 01:51:12.672864 - PARAMETER filter_length : 1024 
DLL 2022-07-01 01:51:12.672878 - PARAMETER hop_length : 256 
DLL 2022-07-01 01:51:12.672892 - PARAMETER win_length : 1024 
DLL 2022-07-01 01:51:12.672907 - PARAMETER mel_fmin : 0.0 
DLL 2022-07-01 01:51:12.672922 - PARAMETER mel_fmax : 8000.0 
DLL 2022-07-01 01:51:12.672936 - PARAMETER rank : 0 
DLL 2022-07-01 01:51:12.672951 - PARAMETER world_size : 4 
DLL 2022-07-01 01:51:12.672965 - PARAMETER dist_url : tcp://localhost:23456 
DLL 2022-07-01 01:51:12.672980 - PARAMETER group_name : group_name 
DLL 2022-07-01 01:51:12.672994 - PARAMETER dist_backend : nccl 
DLL 2022-07-01 01:51:12.673008 - PARAMETER bench_class :  
DLL 2022-07-01 01:51:12.673024 - PARAMETER model_name : Tacotron2_PyT 
Initializing Distributed
Done initializing distributed
train.py:402: SyntaxWarning: "is not" with a literal. Did you mean "!="?
  if args.checkpoint_path is not "":
/workspace/examples/tacotron2/waveglow/model.py:55: UserWarning: torch.qr is deprecated in favor of torch.linalg.qr and will be removed in a future PyTorch release.
The boolean parameter 'some' has been replaced with a string parameter 'mode'.
Q, R = torch.qr(A, some)
should be replaced with
Q, R = torch.linalg.qr(A, 'reduced' if some else 'complete') (Triggered internally at  /opt/pytorch/pytorch/aten/src/ATen/native/BatchLinearAlgebra.cpp:1934.)
  W = torch.qr(torch.FloatTensor(c, c).normal_())[0]
/opt/conda/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:167: UserWarning: torch.distributed.reduce_op is deprecated, please use torch.distributed.ReduceOp instead
DLL 2022-07-01 01:52:00.741220 - (0, 14) train_loss : 0.0018853908404707909 
DLL 2022-07-01 01:52:01.358590 - (0, 14) train_items_per_sec : 302723.8460203333 
DLL 2022-07-01 01:52:01.358710 - (0, 14) train_iter_time : 0.8456552179995924 
DLL 2022-07-01 01:52:01.360242 - (0, 15) glob_iter/iters_per_epoch : 15/19 
DLL 2022-07-01 01:52:01.598564 - (0, 15) train_loss : 0.0018467801855877042 
DLL 2022-07-01 01:52:02.217058 - (0, 15) train_items_per_sec : 298782.94502081076 
DLL 2022-07-01 01:52:02.217215 - (0, 15) train_iter_time : 0.856809280001471 
DLL 2022-07-01 01:52:02.219003 - (0, 16) glob_iter/iters_per_epoch : 16/19 
DLL 2022-07-01 01:52:02.450934 - (0, 16) train_loss : 0.0021187879610806704 
DLL 2022-07-01 01:52:03.067232 - (0, 16) train_items_per_sec : 301802.24262603733 
DLL 2022-07-01 01:52:03.067347 - (0, 16) train_iter_time : 0.8482375669991598 
DLL 2022-07-01 01:52:03.068820 - (0, 17) glob_iter/iters_per_epoch : 17/19 
DLL 2022-07-01 01:52:03.304095 - (0, 17) train_loss : 0.0023483335971832275 
DLL 2022-07-01 01:52:03.922056 - (0, 17) train_items_per_sec : 300032.65433487715 
DLL 2022-07-01 01:52:03.922166 - (0, 17) train_iter_time : 0.8532404600009613 
DLL 2022-07-01 01:52:03.923662 - (0, 18) glob_iter/iters_per_epoch : 18/19 
DLL 2022-07-01 01:52:04.153968 - (0, 18) train_loss : 0.002098812721669674 
DLL 2022-07-01 01:52:04.771292 - (0, 18) train_items_per_sec : 302015.41006068274 
DLL 2022-07-01 01:52:04.771408 - (0, 18) train_iter_time : 0.84763886699875 
DLL 2022-07-01 01:52:04.885766 - (0,) train_items_per_sec : 284121.11403114756 
DLL 2022-07-01 01:52:04.885851 - (0,) train_loss : 0.002098812721669674 
DLL 2022-07-01 01:52:04.885898 - (0,) train_epoch_time : 20.542428323999047 
/opt/conda/lib/python3.8/site-packages/torch/distributed/distributed_c10d.py:167: UserWarning: torch.distributed.reduce_op is deprecated, please use torch.distributed.ReduceOp instead
  warnings.warn(
DLL 2022-07-01 01:52:05.523036 - (0, 19, 0) val_items_per_sec : 665224.053813916 
DLL 2022-07-01 01:52:05.742267 - (0, 19, 1) val_items_per_sec : 1179103.2994028016 
DLL 2022-07-01 01:52:05.961567 - (0, 19, 2) val_items_per_sec : 1177378.5061415937 
DLL 2022-07-01 01:52:06.572609 - (0, 19, 3) val_items_per_sec : 52519.58481971525 
DLL 2022-07-01 01:52:06.722049 - (0,) val_loss : 0.002120826131431386 
DLL 2022-07-01 01:52:06.722144 - (0,) val_items_per_sec : 768556.3610445067 
Saving model and optimizer state at epoch 0 to ./checkpoint_WaveGlow_0.pt
|||| Updating symlink ./checkpoint_WaveGlow_last.pt to point to checkpoint_WaveGlow_0.pt
DLL 2022-07-01 01:52:11.683054 - (1, 0) glob_iter/iters_per_epoch : 19/19 
DLL 2022-07-01 01:52:11.923127 - (1, 0) train_loss : 0.0023083980195224285 
DLL 2022-07-01 01:52:12.546285 - (1, 0) train_items_per_sec : 296526.9458691022 
DLL 2022-07-01 01:52:12.546358 - (1, 0) train_iter_time : 0.8633279489986307 
DLL 2022-07-01 01:52:12.548288 - (1, 1) glob_iter/iters_per_epoch : 20/19 
DLL 2022-07-01 01:52:12.800936 - (1, 1) train_loss : 0.002123158657923341 
DLL 2022-07-01 01:52:13.411007 - (1, 1) train_items_per_sec : 296732.11506541976 
DLL 2022-07-01 01:52:13.411087 - (1, 1) train_iter_time : 0.8627310189986019 
DLL 2022-07-01 01:52:13.412845 - (1, 2) glob_iter/iters_per_epoch : 21/19 
DLL 2022-07-01 01:52:13.650337 - (1, 2) train_loss : 0.0024369489401578903 
DLL 2022-07-01 01:52:14.265191 - (1, 2) train_items_per_sec : 300343.38411626016 
DLL 2022-07-01 01:52:14.265257 - (1, 2) train_iter_time : 0.8523577129999467 
DLL 2022-07-01 01:52:14.267150 - (1, 3) glob_iter/iters_per_epoch : 22/19 
DLL 2022-07-01 01:52:14.503882 - (1, 3) train_loss : 0.002206462901085615 
DLL 2022-07-01 01:52:15.117094 - (1, 3) train_items_per_sec : 301191.473466811 
DLL 2022-07-01 01:52:15.117162 - (1, 3) train_iter_time : 0.8499576600006549 
DLL 2022-07-01 01:52:15.119070 - (1, 4) glob_iter/iters_per_epoch : 23/19 
DLL 2022-07-01 01:52:15.353943 - (1, 4) train_loss : 0.0022116247564554214 
DLL 2022-07-01 01:52:15.964443 - (1, 4) train_items_per_sec : 302820.9253729545 
DLL 2022-07-01 01:52:15.964520 - (1, 4) train_iter_time : 0.8453841150003427 
DLL 2022-07-01 01:52:15.966229 - (1, 5) glob_iter/iters_per_epoch : 24/19 
DLL 2022-07-01 01:52:16.209828 - (1, 5) train_loss : 0.0023834356106817722 
DLL 2022-07-01 01:52:16.820914 - (1, 5) train_items_per_sec : 299521.7352764995 
DLL 2022-07-01 01:52:16.820987 - (1, 5) train_iter_time : 0.854695902999083 
DLL 2022-07-01 01:52:16.822823 - (1, 6) glob_iter/iters_per_epoch : 25/19 
DLL 2022-07-01 01:52:17.063144 - (1, 6) train_loss : 0.002749247243627906 
DLL 2022-07-01 01:52:17.674902 - (1, 6) train_items_per_sec : 300437.2285288879 
DLL 2022-07-01 01:52:17.674966 - (1, 6) train_iter_time : 0.8520914709988574 
DLL 2022-07-01 01:52:17.676953 - (1, 7) glob_iter/iters_per_epoch : 26/19 
DLL 2022-07-01 01:52:17.914229 - (1, 7) train_loss : 0.002656460739672184 
DLL 2022-07-01 01:52:18.530058 - (1, 7) train_items_per_sec : 300075.89247572783 
DLL 2022-07-01 01:52:18.530124 - (1, 7) train_iter_time : 0.853117515998747 
DLL 2022-07-01 01:52:18.532022 - (1, 8) glob_iter/iters_per_epoch : 27/19 
DLL 2022-07-01 01:52:18.774767 - (1, 8) train_loss : 0.0019290047930553555 
DLL 2022-07-01 01:52:19.386279 - (1, 8) train_items_per_sec : 299672.48770471296 
DLL 2022-07-01 01:52:19.386355 - (1, 8) train_iter_time : 0.8542659419981646 
DLL 2022-07-01 01:52:19.388286 - (1, 9) glob_iter/iters_per_epoch : 28/19 
DLL 2022-07-01 01:52:19.630443 - (1, 9) train_loss : 0.002076708013191819 
DLL 2022-07-01 01:52:20.243242 - (1, 9) train_items_per_sec : 299427.12642993825 
DLL 2022-07-01 01:52:20.243317 - (1, 9) train_iter_time : 0.8549659580021398 
DLL 2022-07-01 01:52:20.245244 - (1, 10) glob_iter/iters_per_epoch : 29/19 
DLL 2022-07-01 01:52:20.489369 - (1, 10) train_loss : 0.0019404958002269268 
DLL 2022-07-01 01:52:21.105627 - (1, 10) train_items_per_sec : 297537.89057526336 
DLL 2022-07-01 01:52:21.105696 - (1, 10) train_iter_time : 0.860394619001454 
DLL 2022-07-01 01:52:21.107641 - (1, 11) glob_iter/iters_per_epoch : 30/19 
DLL 2022-07-01 01:52:21.341326 - (1, 11) train_loss : 0.0021972432732582092 
DLL 2022-07-01 01:52:21.955436 - (1, 11) train_items_per_sec : 301956.3168266144 
DLL 2022-07-01 01:52:21.955507 - (1, 11) train_iter_time : 0.847804750999785 
DLL 2022-07-01 01:52:21.957135 - (1, 12) glob_iter/iters_per_epoch : 31/19 
DLL 2022-07-01 01:52:22.197903 - (1, 12) train_loss : 0.002428552135825157 
DLL 2022-07-01 01:52:22.811246 - (1, 12) train_items_per_sec : 299723.6644993998 
DLL 2022-07-01 01:52:22.811311 - (1, 12) train_iter_time : 0.854120078998676 
DLL 2022-07-01 01:52:22.812997 - (1, 13) glob_iter/iters_per_epoch : 32/19 
DLL 2022-07-01 01:52:23.059217 - (1, 13) train_loss : 0.00239331042394042 
DLL 2022-07-01 01:52:23.673945 - (1, 13) train_items_per_sec : 297342.97246777895 
DLL 2022-07-01 01:52:23.674072 - (1, 13) train_iter_time : 0.8609586359998502 
DLL 2022-07-01 01:52:23.675596 - (1, 14) glob_iter/iters_per_epoch : 33/19 
DLL 2022-07-01 01:52:23.909980 - (1, 14) train_loss : 0.002183999866247177 
DLL 2022-07-01 01:52:24.529444 - (1, 14) train_items_per_sec : 299815.4186380139 
DLL 2022-07-01 01:52:24.529512 - (1, 14) train_iter_time : 0.8538586879985814 
DLL 2022-07-01 01:52:24.531186 - (1, 15) glob_iter/iters_per_epoch : 34/19 
DLL 2022-07-01 01:52:24.763079 - (1, 15) train_loss : 0.002337564015761018 
DLL 2022-07-01 01:52:25.377651 - (1, 15) train_items_per_sec : 302431.0642290567 
DLL 2022-07-01 01:52:25.377725 - (1, 15) train_iter_time : 0.8464738920010859 
DLL 2022-07-01 01:52:25.379398 - (1, 16) glob_iter/iters_per_epoch : 35/19 
DLL 2022-07-01 01:52:25.615031 - (1, 16) train_loss : 0.0017852501478046179 
DLL 2022-07-01 01:52:26.232351 - (1, 16) train_items_per_sec : 300130.2768228222 
DLL 2022-07-01 01:52:26.232421 - (1, 16) train_iter_time : 0.8529629289987497 
DLL 2022-07-01 01:52:26.234063 - (1, 17) glob_iter/iters_per_epoch : 36/19 
DLL 2022-07-01 01:52:26.468481 - (1, 17) train_loss : 0.0021124090999364853 
DLL 2022-07-01 01:52:27.079296 - (1, 17) train_items_per_sec : 302871.49482916 
DLL 2022-07-01 01:52:27.079369 - (1, 17) train_iter_time : 0.8452429639983166 
DLL 2022-07-01 01:52:27.081033 - (1, 18) glob_iter/iters_per_epoch : 37/19 
DLL 2022-07-01 01:52:27.324312 - (1, 18) train_loss : 0.0023022587411105633 
DLL 2022-07-01 01:52:27.945138 - (1, 18) train_items_per_sec : 296256.9013281386 
DLL 2022-07-01 01:52:27.945247 - (1, 18) train_iter_time : 0.8641148910028278 
DLL 2022-07-01 01:52:28.105803 - (1,) train_items_per_sec : 299727.12181697704 
DLL 2022-07-01 01:52:28.106100 - (1,) train_loss : 0.0023022587411105633 
DLL 2022-07-01 01:52:28.106152 - (1,) train_epoch_time : 16.68200914800036 
DLL 2022-07-01 01:52:28.608514 - (1, 38, 0) val_items_per_sec : 1044125.4640296057 
DLL 2022-07-01 01:52:28.828523 - (1, 38, 1) val_items_per_sec : 1173949.6554394227 
DLL 2022-07-01 01:52:29.047800 - (1, 38, 2) val_items_per_sec : 1175726.6601538213 
DLL 2022-07-01 01:52:29.112487 - (1, 38, 3) val_items_per_sec : 508663.97816725617 
DLL 2022-07-01 01:52:29.269996 - (1,) val_loss : 0.0019791789818555117 
DLL 2022-07-01 01:52:29.270042 - (1,) val_items_per_sec : 975616.4394475266 
DLL 2022-07-01 01:52:29.271330 - () run_time : 73.69306400999994 
DLL 2022-07-01 01:52:29.271375 - () val_loss : 0.0019791789818555117 
DLL 2022-07-01 01:52:29.271395 - () train_items_per_sec : 299727.12181697704 
DONE!
