Warning:  if --fp16 is not used, static_loss_scale will be ignored.
=> creating model '('resnet50', 'classic')'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4, 'num_classes': 1000}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_out', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7fe33b96f840>}
read 1281167 files from 1000 directories
read 50000 files from 1000 directories
DLL 2020-03-06 04:57:14.632147 - PARAMETER data : /data/imagenet  data_backend : dali-cpu  arch : resnet50  model_config : classic  workers : 5  epochs : 1  batch_size : 448  optimizer_batch_size : -1  lr : 0.1  lr_schedule : step  warmup : 0  label_smoothing : 0.0  mixup : 0.0  momentum : 0.9  weight_decay : 0.0001  bn_weight_decay : False  nesterov : False  print_freq : 1  resume :   pretrained_weights :   fp16 : False  static_loss_scale : 256.0  dynamic_loss_scale : False  prof : 100  amp : True  seed : None  gather_checkpoints : False  raport_file : benchmark.json  evaluate : False  training_only : True  save_checkpoints : True  workspace : ./  distributed : False  local_rank : 0  gpu : 0  world_size : 1 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O2:  FP16 training with FP32 batchnorm and FP32 master weights.

Defaults for this optimization level are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : dynamic
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O2
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : True
master_weights         : True
loss_scale             : 256.0
DLL 2020-03-06 04:58:23.145639 - Epoch: 0 Iteration: 85  train.loss : 6.92188  train.total_ips : 649.43 img/s
DLL 2020-03-06 04:58:23.835839 - Epoch: 0 Iteration: 86  train.loss : 6.91797  train.total_ips : 649.15 img/s
DLL 2020-03-06 04:58:24.525964 - Epoch: 0 Iteration: 87  train.loss : 6.91797  train.total_ips : 649.23 img/s
DLL 2020-03-06 04:58:25.216508 - Epoch: 0 Iteration: 88  train.loss : 6.92188  train.total_ips : 648.84 img/s
DLL 2020-03-06 04:58:25.906823 - Epoch: 0 Iteration: 89  train.loss : 6.91406  train.total_ips : 649.05 img/s
DLL 2020-03-06 04:58:26.597153 - Epoch: 0 Iteration: 90  train.loss : 6.91016  train.total_ips : 649.03 img/s
DLL 2020-03-06 04:58:27.287634 - Epoch: 0 Iteration: 91  train.loss : 6.92969  train.total_ips : 648.89 img/s
DLL 2020-03-06 04:58:27.978361 - Epoch: 0 Iteration: 92  train.loss : 6.91406  train.total_ips : 648.65 img/s
DLL 2020-03-06 04:58:28.668387 - Epoch: 0 Iteration: 93  train.loss : 6.91406  train.total_ips : 649.31 img/s
DLL 2020-03-06 04:58:29.358535 - Epoch: 0 Iteration: 94  train.loss : 6.90625  train.total_ips : 649.22 img/s
DLL 2020-03-06 04:58:30.048891 - Epoch: 0 Iteration: 95  train.loss : 6.93359  train.total_ips : 649.01 img/s
DLL 2020-03-06 04:58:30.739197 - Epoch: 0 Iteration: 96  train.loss : 6.90625  train.total_ips : 649.05 img/s
DLL 2020-03-06 04:58:31.429444 - Epoch: 0 Iteration: 97  train.loss : 6.91016  train.total_ips : 649.11 img/s
DLL 2020-03-06 04:58:32.120662 - Epoch: 0 Iteration: 98  train.loss : 6.90234  train.total_ips : 648.20 img/s
DLL 2020-03-06 04:58:32.810759 - Epoch: 0 Iteration: 99  train.loss : 6.91016  train.total_ips : 649.25 img/s
DLL 2020-03-06 04:58:33.501810 - Epoch: 0  train.loss : 7.15555  train.total_ips : 642.91 img/s
DLL 2020-03-06 04:58:33.501929 - Epoch: 0  lr : 0.1  train.compute_ips : 644.40 img/s train.data_time : 0.00165 s train.compute_time : 0.78678 s
SAVING ./checkpoint.pth.tar
DLL 2020-03-06 04:58:34.048662 - Summary: train.loss : 7.15555  train.total_ips : 642.91 img/s
DLL 2020-03-06 04:58:34.048954 - Summary: lr : 0.1  train.compute_ips : 644.40 img/s train.data_time : 0.00165 s train.compute_time : 0.78678 s
Experiment ended
['/opt/conda/bin/python', '-u', './main.py', '/data/imagenet', '--arch', 'resnet50', '--amp', '--static-loss-scale', '256', '--epochs', '1', '--prof', '100', '--batch-size', '448', '--raport-file', 'benchmark.json', '--print-freq', '1', '--training-only']
DONE!
